"ID","Name","Gene_name","logical"
361836,".","",FALSE
361837,".","",FALSE
361838,".","",FALSE
361839,".","",FALSE
361840,"AC009505.2","",FALSE
361841,".","",FALSE
361842,".","",FALSE
361843,".","",FALSE
361844,".","",FALSE
361845,".","",FALSE
361846,".","",FALSE
361847,".","",FALSE
361848,".","",FALSE
361849,".","",FALSE
361850,".","",FALSE
361851,".","",FALSE
361852,".","",FALSE
361853,".","",FALSE
361854,".","",FALSE
361855,".","",FALSE
361856,".","",FALSE
361857,".","",FALSE
361858,".","",FALSE
361859,".","",FALSE
361860,".","",FALSE
361861,".","",FALSE
361862,".","",FALSE
361863,".","",FALSE
361864,".","",FALSE
361865,".","",FALSE
361866,".","",FALSE
361868,".","",FALSE
361869,".","",FALSE
361871,".","",FALSE
361872,".","",FALSE
361873,".","",FALSE
361874,".","",FALSE
361876,".","",FALSE
361877,".","",FALSE
361878,".","",FALSE
361879,".","",FALSE
361880,".","",FALSE
361882,".","",FALSE
361883,".","",FALSE
361884,".","",FALSE
361885,".","",FALSE
361886,".","",FALSE
361888,".","",FALSE
361889,".","",FALSE
361890,".","",FALSE
361891,".","",FALSE
361892,".","",FALSE
361893,".","",FALSE
361894,".","",FALSE
361895,"C2orf40","",FALSE
361896,".","",FALSE
361897,".","",FALSE
361898,".","",FALSE
361899,".","",FALSE
361901,".","",FALSE
361902,".","",FALSE
361903,".","",FALSE
361904,".","",FALSE
361905,".","",FALSE
361906,".","",FALSE
361907,".","",FALSE
361908,".","",FALSE
361909,".","",FALSE
361910,".","",FALSE
361911,".","",FALSE
361915,".","",FALSE
361916,".","",FALSE
361917,".","",FALSE
361918,".","",FALSE
361919,".","",FALSE
361920,".","",FALSE
361921,".","",FALSE
361922,".","",FALSE
361923,".","",FALSE
361925,".","",FALSE
361926,"AC018878.3","",FALSE
361927,".","",FALSE
361928,".","",FALSE
361929,"UXS1","",FALSE
361930,".","",FALSE
361931,".","",FALSE
361934,".","",FALSE
362002,".","",FALSE
362004,".","",FALSE
362005,".","",FALSE
362007,".","",FALSE
362008,".","",FALSE
362009,".","",FALSE
362010,".","",FALSE
362011,".","",FALSE
362017,".","",FALSE
362018,".","",FALSE
362019,".","",FALSE
362654,".","",FALSE
363330,"AC096670.3","",FALSE
363330,"BCL2L11","",FALSE
419081,".","",FALSE
419084,".","",FALSE
419085,"DNAJC5","",FALSE
419094,"MIR647","",FALSE
419094,"UCKL1","",FALSE
419095,".","",FALSE
419097,"AL118506.1","",FALSE
419097,"UCKL1","",FALSE
419098,".","",FALSE
419099,"PRPF6","",FALSE
419099,"SAMD10","",FALSE
419099,"ZNF512B","",FALSE
419100,".","",FALSE
419113,".","",FALSE
439695,".","",FALSE
439698,".","",FALSE
439699,"RAD18","",FALSE
439797,".","",FALSE
439801,".","",FALSE
439803,".","",FALSE
439806,".","",FALSE
439807,".","",FALSE
439808,".","",FALSE
439809,".","",FALSE
439811,".","",FALSE
439812,".","",FALSE
439813,".","",FALSE
439814,".","",FALSE
439815,".","",FALSE
439817,".","",FALSE
439819,".","",FALSE
439821,".","",FALSE
439824,".","",FALSE
439830,".","",FALSE
439832,".","",FALSE
439836,".","",FALSE
439837,".","",FALSE
439840,".","",FALSE
439856,".","",FALSE
439857,".","",FALSE
439858,".","",FALSE
439861,".","",FALSE
439862,".","",FALSE
439864,".","",FALSE
439867,".","",FALSE
439868,".","",FALSE
439870,".","",FALSE
439874,".","",FALSE
439876,".","",FALSE
439877,".","",FALSE
439878,".","",FALSE
439880,".","",FALSE
439882,".","",FALSE
439883,"ARPC4","",FALSE
439883,"ARPC4-TTLL3","",FALSE
439883,"TADA3","",FALSE
439884,".","",FALSE
439885,".","",FALSE
439886,"TTLL3","",FALSE
439887,".","",FALSE
439888,".","",FALSE
439889,".","",FALSE
439890,".","",FALSE
439891,".","",FALSE
439896,".","",FALSE
439899,".","",FALSE
439900,".","",FALSE
439904,".","",FALSE
439906,".","",FALSE
439907,"CRELD1","",FALSE
439907,"PRRT3-AS1","",FALSE
439907,"RP11-1020A11.1","",FALSE
439910,".","",FALSE
439913,".","",FALSE
439914,".","",FALSE
439915,".","",FALSE
439916,".","",FALSE
439917,".","",FALSE
439918,".","",FALSE
439919,".","",FALSE
439920,".","",FALSE
439921,".","",FALSE
439923,".","",FALSE
439925,"CIDECP","",FALSE
439925,"FANCD2","",FALSE
439926,".","",FALSE
439927,".","",FALSE
439935,".","",FALSE
439936,".","",FALSE
439938,".","",FALSE
439939,"FANCD2OS","",FALSE
439941,".","",FALSE
439944,".","",FALSE
439946,".","",FALSE
439961,".","",FALSE
439963,".","",FALSE
439965,".","",FALSE
439967,"GHRL","",FALSE
439967,"GHRLOS","",FALSE
439968,".","",FALSE
439969,"SEC13","",FALSE
439970,".","",FALSE
474988,".","",FALSE
474989,".","",FALSE
474990,".","",FALSE
474991,".","",FALSE
474992,".","",FALSE
474993,".","",FALSE
474994,".","",FALSE
474999,".","",FALSE
475000,".","",FALSE
475001,".","",FALSE
475002,".","",FALSE
475003,".","",FALSE
475004,".","",FALSE
475005,".","",FALSE
475007,".","",FALSE
475008,".","",FALSE
475010,".","",FALSE
475011,".","",FALSE
475012,".","",FALSE
475013,".","",FALSE
475014,".","",FALSE
475015,".","",FALSE
475016,".","",FALSE
475022,".","",FALSE
475023,".","",FALSE
475024,".","",FALSE
475025,".","",FALSE
475026,"RP11-723O4.2","",FALSE
475026,"RP11-723O4.3","",FALSE
475026,"RP11-723O4.9","",FALSE
475027,"ACAD9","",FALSE
475030,".","",FALSE
475031,".","",FALSE
475032,".","",FALSE
475033,".","",FALSE
475034,".","",FALSE
475081,"RAB43","",FALSE
475101,".","",FALSE
475102,".","",FALSE
475108,".","",FALSE
475135,"EFCAB12","",FALSE
492093,".","",FALSE
492094,".","",FALSE
492099,".","",FALSE
492100,".","",FALSE
492104,".","",FALSE
492105,".","",FALSE
492109,".","",FALSE
492117,".","",FALSE
492184,".","",FALSE
492188,".","",FALSE
492189,".","",FALSE
492190,".","",FALSE
492191,".","",FALSE
492192,".","",FALSE
492193,".","",FALSE
492194,".","",FALSE
492195,".","",FALSE
492196,".","",FALSE
492197,".","",FALSE
492198,".","",FALSE
492199,".","",FALSE
492200,".","",FALSE
492201,".","",FALSE
492203,".","",FALSE
492224,".","",FALSE
492226,".","",FALSE
492227,".","",FALSE
492228,".","",FALSE
492230,".","",FALSE
492232,"KLHL24","",FALSE
492233,".","",FALSE
492234,".","",FALSE
492235,".","",FALSE
492236,".","",FALSE
492240,".","",FALSE
492245,".","",FALSE
492246,".","",FALSE
492247,"YEATS2","",FALSE
492250,".","",FALSE
492251,".","",FALSE
492252,".","",FALSE
492253,".","",FALSE
492255,".","",FALSE
492258,".","",FALSE
492261,".","",FALSE
492262,".","",FALSE
492263,".","",FALSE
492265,".","",FALSE
492266,".","",FALSE
492267,".","",FALSE
492268,".","",FALSE
492269,".","",FALSE
492270,".","",FALSE
492271,".","",FALSE
492274,".","",FALSE
492300,".","",FALSE
609755,".","",FALSE
609759,".","",FALSE
609761,".","",FALSE
609762,".","",FALSE
609763,".","",FALSE
609917,".","",FALSE
609919,".","",FALSE
609920,".","",FALSE
609921,".","",FALSE
609933,".","",FALSE
609939,".","",FALSE
609951,".","",FALSE
610011,".","",FALSE
610012,".","",FALSE
610013,".","",FALSE
610024,".","",FALSE
610025,".","",FALSE
610029,".","",FALSE
610032,".","",FALSE
35323,"HIST2H2AA3","",FALSE
35323,"HIST2H2BD","",FALSE
35341,"HIST2H2BE","",FALSE
618275,".","",FALSE
618276,".","",FALSE
618277,".","",FALSE
618279,"HIST1H1A","",FALSE
618279,"HIST1H3A","",FALSE
618279,"HIST1H4A","",FALSE
618280,".","",FALSE
618281,".","",FALSE
618282,".","",FALSE
618283,"HIST1H4B","",FALSE
618284,"HIST1H3B","",FALSE
618285,"HIST1H2AB","",FALSE
618286,"HIST1H2BB","",FALSE
618286,"HIST1H3C","",FALSE
618286,"U91328.2","",FALSE
618287,"HIST1H1C","",FALSE
618289,".","",FALSE
618290,".","",FALSE
618291,".","",FALSE
618292,".","",FALSE
618295,".","",FALSE
618296,".","",FALSE
618297,"HFE","",FALSE
618299,".","",FALSE
618301,"HIST1H4C","",FALSE
618302,"HIST1H1T","",FALSE
618303,".","",FALSE
618304,"HIST1H2AC","",FALSE
618304,"HIST1H2BC","",FALSE
618305,".","",FALSE
618306,".","",FALSE
618308,"HIST1H1E","",FALSE
618308,"HIST1H2BD","",FALSE
618309,".","",FALSE
618310,".","",FALSE
618311,"HIST1H2BE","",FALSE
618311,"LARP1P1","",FALSE
618312,".","",FALSE
618313,"HIST1H1PS1","",FALSE
618313,"HIST1H4D","",FALSE
618315,".","",FALSE
618316,"HIST1H2AD","",FALSE
618316,"HIST1H3D","",FALSE
618317,"HIST1H2BF","",FALSE
618317,"HIST1H4E","",FALSE
618317,"RP1-34B20.4","",FALSE
618318,".","",FALSE
618319,".","",FALSE
618320,"HIST1H2AE","",FALSE
618320,"HIST1H2BG","",FALSE
618321,".","",FALSE
618322,".","",FALSE
618323,"HIST1H2APS3","",FALSE
618323,"HIST1H3E","",FALSE
618324,".","",FALSE
618325,"HIST1H1D","",FALSE
618326,".","",FALSE
618327,".","",FALSE
618328,"HIST1H4F","",FALSE
618329,".","",FALSE
618330,"HIST1H4G","",FALSE
618331,"HIST1H3F","",FALSE
618332,"HIST1H2BH","",FALSE
618334,".","",FALSE
618336,".","",FALSE
618338,".","",FALSE
618339,"HIST1H2APS4","",FALSE
618339,"HIST1H2BI","",FALSE
618339,"HIST1H3G","",FALSE
618340,".","",FALSE
618341,"HIST1H4H","",FALSE
618343,".","",FALSE
618344,".","",FALSE
618345,".","",FALSE
618346,".","",FALSE
618347,".","",FALSE
618349,".","",FALSE
618350,".","",FALSE
618354,".","",FALSE
618357,".","",FALSE
618373,".","",FALSE
618390,".","",FALSE
618414,".","",FALSE
618420,".","",FALSE
618421,".","",FALSE
618422,"ABT1","",FALSE
618596,".","",FALSE
618597,".","",FALSE
618598,".","",FALSE
618599,".","",FALSE
618600,"HIST1H2AG","",FALSE
618600,"HIST1H2BJ","",FALSE
618601,".","",FALSE
618602,"HIST1H4I","",FALSE
618603,".","",FALSE
618604,".","",FALSE
618605,"HIST1H2AH","",FALSE
618605,"HIST1H2BK","",FALSE
618605,"MIR3143","",FALSE
618606,".","",FALSE
618607,".","",FALSE
618609,".","",FALSE
618610,".","",FALSE
618611,".","",FALSE
618613,".","",FALSE
618614,".","",FALSE
618615,".","",FALSE
618616,".","",FALSE
618617,".","",FALSE
618618,".","",FALSE
618619,".","",FALSE
618704,"ZNF184","",FALSE
618707,".","",FALSE
618793,"HIST1H3H","",FALSE
618796,".","",FALSE
618801,"HIST1H4J","",FALSE
618802,"HIST1H4K","",FALSE
618803,".","",FALSE
618804,"HIST1H2AK","",FALSE
618804,"HIST1H2BN","",FALSE
618805,".","",FALSE
618806,".","",FALSE
618807,".","",FALSE
618809,".","",FALSE
618810,".","",FALSE
618822,"HIST1H2AM","",FALSE
618822,"HIST1H3J","",FALSE
618823,"HIST1H2BO","",FALSE
618895,"ZSCAN16","",FALSE
618969,".","",FALSE
618972,"ZKSCAN3","",FALSE
618972,"ZSCAN31","",FALSE
619122,".","",FALSE
619125,".","",FALSE
619128,"HCG14","",FALSE
619130,".","",FALSE
619137,".","",FALSE
619138,"C6orf100","",FALSE
619143,".","",FALSE
619434,"ZNRD1-AS1","",FALSE
619434,"ZNRD1","",FALSE
619438,"PPP1R11","",FALSE
619446,"TRIM31-AS1","",FALSE
619446,"TRIM31","",FALSE
619493,"HCG17","",FALSE
619493,"HCG18","",FALSE
619493,"TRIM39","",FALSE
619535,"XXbac-BPG249D20.9","",FALSE
619548,"GNL1","",FALSE
619548,"PRR3","",FALSE
619555,"ABCF1","",FALSE
619555,"MIR877","",FALSE
619565,"AL662800.1","",FALSE
619565,"ATAT1","",FALSE
619565,"MRPS18B","",FALSE
619565,"PPP1R10","",FALSE
619565,"PTMAP1","",FALSE
619567,"AL662800.2","",FALSE
619567,"C6orf136","",FALSE
619573,"DHX16","",FALSE
619576,"NRM","",FALSE
619576,"PPP1R18","",FALSE
619579,"MDC1-AS1","",FALSE
619579,"MDC1","",FALSE
619582,"MDC1","",FALSE
619583,"TUBB","",FALSE
619583,"XXbac-BPG252P9.9","",FALSE
619590,"FLOT1","",FALSE
619590,"IER3","",FALSE
619590,"XXbac-BPG252P9.10","",FALSE
619592,".","",FALSE
619614,"DDR1-AS1","",FALSE
619614,"DDR1","",FALSE
619617,"DDR1","",FALSE
619617,"GTF2H4","",FALSE
619617,"RN7SL175P","",FALSE
619617,"VARS2","",FALSE
619621,"DPCR1","",FALSE
619622,"HCG21","",FALSE
619653,"RNU6-1133P","",FALSE
619657,"C6orf15","",FALSE
619658,"PSORS1C1","",FALSE
619659,"CDSN","",FALSE
619659,"PSORS1C1","",FALSE
619674,"POU5F1","",FALSE
619740,"MCCD1","",FALSE
619740,"RPL15P4","",FALSE
619741,"DDX39B","",FALSE
619741,"SNORD117","",FALSE
619743,"DDX39B-AS1","",FALSE
619743,"DDX39B","",FALSE
619749,"LTB","",FALSE
619759,"APOM","",FALSE
619759,"BAG6","",FALSE
619760,"APOM","",FALSE
619760,"BAG6","",FALSE
619760,"C6orf47-AS1","",FALSE
619760,"C6orf47","",FALSE
619761,"CSNK2B","",FALSE
619761,"CSNK2B-LY6G5B-1181","",FALSE
619761,"GPANK1","",FALSE
619761,"Y_RNA","",FALSE
619771,"C6orf25","",FALSE
619771,"DDAH2","",FALSE
619771,"LY6G6C","",FALSE
619771,"LY6G6D","",FALSE
619779,"MSH5","",FALSE
619779,"MSH5-SAPCD1","",FALSE
619779,"RNU6-850P","",FALSE
619780,"MSH5-SAPCD1","",FALSE
619780,"SAPCD1-AS1","",FALSE
619780,"SAPCD1","",FALSE
619780,"VWA7","",FALSE
619787,"LSM2","",FALSE
619788,"HSPA1A","",FALSE
619788,"HSPA1L","",FALSE
619792,"C6orf48","",FALSE
619792,"SNORD52","",FALSE
619795,"NEU1","",FALSE
619811,"MIR1236","",FALSE
619827,"ATF6B","",FALSE
619827,"TNXB","",FALSE
619832,"AGPAT1","",FALSE
619832,"RNF5","",FALSE
620022,"PSMB9","",FALSE
620022,"TAP1","",FALSE
620047,"BRD2","",FALSE
620047,"HLA-DMA","",FALSE
620048,"BRD2","",FALSE
620048,"BRD2-IT1","",FALSE
620130,"TAPBP","",FALSE
620130,"ZBTB22","",FALSE
620142,"KIFC1","",FALSE
620148,"SYNGAP1","",FALSE
622275,"BYSL","",FALSE
622275,"MED20","",FALSE
622275,"Y_RNA","",FALSE
657945,".","",FALSE
657948,".","",FALSE
657949,".","",FALSE
657968,".","",FALSE
658063,".","",FALSE
658066,".","",FALSE
658130,".","",FALSE
658137,".","",FALSE
658140,".","",FALSE
658159,".","",FALSE
658160,".","",FALSE
658161,".","",FALSE
658164,".","",FALSE
661963,".","",FALSE
661964,".","",FALSE
661979,".","",FALSE
661983,".","",FALSE
661989,".","",FALSE
661990,".","",FALSE
661931,".","",FALSE
661932,".","",FALSE
661952,".","",FALSE
661953,".","",FALSE
661954,".","",FALSE
661955,".","",FALSE
661957,".","",FALSE
661958,"CYP2W1","",FALSE
661959,".","",FALSE
674792,"NUDCD3","",FALSE
430792,".","",FALSE
662134,".","",FALSE
662136,".","",FALSE
662137,".","",FALSE
662138,".","",FALSE
662139,".","",FALSE
662140,".","",FALSE
662150,".","",FALSE
662153,".","",FALSE
662155,".","",FALSE
662157,".","",FALSE
662158,".","",FALSE
662159,".","",FALSE
662160,".","",FALSE
662161,".","",FALSE
662162,".","",FALSE
662164,".","",FALSE
662166,".","",FALSE
662184,".","",FALSE
662141,"FTSJ2","",FALSE
662141,"MAD1L1","",FALSE
662163,"AC004840.8","",FALSE
662163,"CHST12","",FALSE
662163,"EIF3B","",FALSE
662163,"RP4-607J2.1","",FALSE
662189,".","",FALSE
662031,".","",FALSE
662032,"AC102953.6","",FALSE
662032,"INTS1","",FALSE
662036,"PSMG3-AS1","",FALSE
662036,"PSMG3","",FALSE
662037,".","",FALSE
662038,".","",FALSE
662039,".","",FALSE
662169,".","",FALSE
662170,".","",FALSE
662171,".","",FALSE
662172,".","",FALSE
662173,".","",FALSE
662174,".","",FALSE
662175,".","",FALSE
662176,".","",FALSE
662177,".","",FALSE
662179,".","",FALSE
662180,".","",FALSE
662181,".","",FALSE
662183,".","",FALSE
662197,".","",FALSE
662198,".","",FALSE
662199,".","",FALSE
662200,".","",FALSE
662201,".","",FALSE
662202,"TTYH3","",FALSE
662203,".","",FALSE
662204,".","",FALSE
662206,".","",FALSE
662208,".","",FALSE
662209,".","",FALSE
662210,".","",FALSE
662211,".","",FALSE
662212,".","",FALSE
662214,".","",FALSE
662215,".","",FALSE
662217,".","",FALSE
662222,".","",FALSE
662229,".","",FALSE
662188,".","",FALSE
709576,".","",FALSE
709577,".","",FALSE
709578,".","",FALSE
709579,".","",FALSE
709580,".","",FALSE
709581,".","",FALSE
709582,".","",FALSE
709583,".","",FALSE
709584,".","",FALSE
709585,".","",FALSE
709586,".","",FALSE
709587,".","",FALSE
709588,".","",FALSE
709589,".","",FALSE
709590,".","",FALSE
709591,".","",FALSE
709592,".","",FALSE
709593,".","",FALSE
709594,".","",FALSE
709595,".","",FALSE
709596,".","",FALSE
709597,".","",FALSE
709598,".","",FALSE
709599,".","",FALSE
709602,".","",FALSE
709603,".","",FALSE
709605,".","",FALSE
709606,".","",FALSE
709607,".","",FALSE
709608,".","",FALSE
709609,".","",FALSE
709610,".","",FALSE
709611,".","",FALSE
709612,".","",FALSE
709616,".","",FALSE
709620,".","",FALSE
709622,".","",FALSE
709624,".","",FALSE
709626,"SGK223","",FALSE
709627,".","",FALSE
709698,".","",FALSE
709699,".","",FALSE
709700,".","",FALSE
709701,".","",FALSE
709702,".","",FALSE
709703,".","",FALSE
709704,".","",FALSE
709705,"AC087269.1","",FALSE
709705,"CLDN23","",FALSE
709706,".","",FALSE
709707,".","",FALSE
709709,".","",FALSE
709710,".","",FALSE
709711,".","",FALSE
709713,".","",FALSE
709715,".","",FALSE
709716,".","",FALSE
709717,".","",FALSE
709718,".","",FALSE
709719,".","",FALSE
709720,".","",FALSE
709721,".","",FALSE
709722,".","",FALSE
709724,".","",FALSE
709725,".","",FALSE
709726,".","",FALSE
709727,".","",FALSE
709728,".","",FALSE
709729,".","",FALSE
709730,".","",FALSE
709731,".","",FALSE
709732,".","",FALSE
709733,".","",FALSE
709734,".","",FALSE
709735,".","",FALSE
709736,".","",FALSE
709737,".","",FALSE
709738,".","",FALSE
709739,".","",FALSE
709741,".","",FALSE
709747,".","",FALSE
709749,".","",FALSE
709750,".","",FALSE
709751,".","",FALSE
709756,".","",FALSE
709758,".","",FALSE
709759,".","",FALSE
709760,".","",FALSE
709761,"MFHAS1","",FALSE
709787,".","",FALSE
709825,".","",FALSE
709867,".","",FALSE
709868,".","",FALSE
709926,".","",FALSE
709927,".","",FALSE
709928,".","",FALSE
709929,".","",FALSE
709930,".","",FALSE
709931,"RP11-375N15.2","",FALSE
709931,"TNKS","",FALSE
709932,".","",FALSE
709933,".","",FALSE
709935,".","",FALSE
709997,".","",FALSE
710005,".","",FALSE
710023,".","",FALSE
710024,".","",FALSE
710025,".","",FALSE
710027,".","",FALSE
720322,"RP11-350F16.1","",FALSE
720325,"RP11-350F16.2","",FALSE
720539,"RNU6-665P","",FALSE
720556,".","",FALSE
720594,"AC103686.1","",FALSE
720607,"MCM4","",FALSE
720607,"PRKDC","",FALSE
720612,"RNU6-519P","",FALSE
720621,"UBE2V2","",FALSE
720880,"SNAI2","",FALSE
720324,".","",FALSE
720331,".","",FALSE
720332,".","",FALSE
720360,".","",FALSE
720396,".","",FALSE
720397,".","",FALSE
720398,".","",FALSE
720399,".","",FALSE
720401,".","",FALSE
720402,".","",FALSE
720403,".","",FALSE
720404,".","",FALSE
720405,".","",FALSE
720406,".","",FALSE
720407,".","",FALSE
720408,"ATP6V1G1P2","",FALSE
720408,"IGLV8OR8-1","",FALSE
720408,"RP11-1134I14.2","",FALSE
720408,"RP11-1134I14.6","",FALSE
720408,"RP11-1134I14.8","",FALSE
720409,".","",FALSE
720410,".","",FALSE
720411,".","",FALSE
720412,".","",FALSE
720413,".","",FALSE
720414,".","",FALSE
720416,".","",FALSE
720418,".","",FALSE
720419,".","",FALSE
720420,".","",FALSE
720421,".","",FALSE
720422,".","",FALSE
720423,".","",FALSE
720424,".","",FALSE
720425,".","",FALSE
720426,".","",FALSE
720427,".","",FALSE
720429,".","",FALSE
720430,".","",FALSE
720431,".","",FALSE
720432,".","",FALSE
720433,".","",FALSE
720435,".","",FALSE
720436,".","",FALSE
720437,".","",FALSE
720438,".","",FALSE
720440,".","",FALSE
720442,".","",FALSE
720443,".","",FALSE
720444,".","",FALSE
720445,".","",FALSE
720446,".","",FALSE
720447,".","",FALSE
720448,".","",FALSE
720449,".","",FALSE
720450,".","",FALSE
720451,".","",FALSE
720452,".","",FALSE
720453,".","",FALSE
720454,".","",FALSE
720455,".","",FALSE
720456,".","",FALSE
720457,".","",FALSE
720458,".","",FALSE
720460,".","",FALSE
720461,".","",FALSE
720462,".","",FALSE
720464,".","",FALSE
720465,".","",FALSE
720466,".","",FALSE
720468,".","",FALSE
720469,".","",FALSE
720470,".","",FALSE
720471,".","",FALSE
720472,".","",FALSE
720473,".","",FALSE
720474,".","",FALSE
720475,".","",FALSE
720476,".","",FALSE
720479,".","",FALSE
720480,".","",FALSE
720482,".","",FALSE
720483,".","",FALSE
720484,".","",FALSE
720485,".","",FALSE
720488,".","",FALSE
720489,".","",FALSE
720490,".","",FALSE
720492,".","",FALSE
720493,".","",FALSE
720494,".","",FALSE
720495,".","",FALSE
720496,".","",FALSE
720497,".","",FALSE
720498,".","",FALSE
720499,".","",FALSE
720500,".","",FALSE
720505,".","",FALSE
720506,".","",FALSE
720507,".","",FALSE
720511,".","",FALSE
720513,".","",FALSE
720514,".","",FALSE
720515,".","",FALSE
720517,".","",FALSE
720518,".","",FALSE
720519,".","",FALSE
720525,".","",FALSE
720599,".","",FALSE
720605,".","",FALSE
720606,".","",FALSE
737339,".","",FALSE
737412,"KB-1410C5.5","",FALSE
737412,"ZNF706","",FALSE
737757,".","",FALSE
737820,"KB-1980E6.3","",FALSE
737820,"RNU6-1224P","",FALSE
737824,"ODF1","",FALSE
737834,".","",FALSE
737836,".","",FALSE
737837,".","",FALSE
737838,".","",FALSE
737839,".","",FALSE
737840,".","",FALSE
737841,".","",FALSE
737842,".","",FALSE
737846,".","",FALSE
737851,".","",FALSE
737852,".","",FALSE
737853,".","",FALSE
737855,".","",FALSE
737856,".","",FALSE
737857,".","",FALSE
737858,"KLF10","",FALSE
737890,".","",FALSE
737892,".","",FALSE
737893,".","",FALSE
737894,".","",FALSE
737895,".","",FALSE
737896,".","",FALSE
737897,".","",FALSE
737898,".","",FALSE
737899,".","",FALSE
737905,".","",FALSE
737907,".","",FALSE
737908,"AZIN1","",FALSE
737908,"KB-1507C5.2","",FALSE
